test_run,timestamp,adr_latitude_approx_degrees_uut1,adr_longitude_approx_degrees_uut1,adr_height_approx_meters_uut1,adr_UTM11_northing_approx_meters_uut1,adr_UTM11_easting_approx_meters_uut1,raw_psr_lat_degrees_uut1,raw_psr_lon_degrees_uut1,raw_psr_hgt_meters_uut1,raw_psr_UTM11_northing_meters_uut1,raw_psr_UTM11_easting_meters_uut1,rtk_reference_lat_degrees_uut1,rtk_reference_lon_degrees_uut1,rtk_reference_hgt_meters_uut1,rtk_reference_UTM11_northing_meters_uut1,rtk_reference_UTM11_easting_meters_uut1,adr_latitude_approx_degrees_uut2,adr_longitude_approx_degrees_uut2,adr_height_approx_meters_uut2,adr_UTM11_northing_approx_meters_uut2,adr_UTM11_easting_approx_meters_uut2,raw_psr_lat_degrees_uut2,raw_psr_lon_degrees_uut2,raw_psr_hgt_meters_uut2,raw_psr_UTM11_northing_meters_uut2,raw_psr_UTM11_easting_meters_uut2,rtk_reference_lat_degrees_uut2,rtk_reference_lon_degrees_uut2,rtk_reference_hgt_meters_uut2,rtk_reference_UTM11_northing_meters_uut2,rtk_reference_UTM11_easting_meters_uut2,uwb_observed_distance_meters,uwb_observed_relative_azimuth_angle_degrees,uwb_observed_relative_elevation_angle_degrees,uwb_observed_minus_rtk_2d_computed_meters,geometric_rtk_inter_device_2d_distance_meters,adr_minus_rtk_2d_meters_uut1,adr_minus_rtk_3d_meters_uut1,adr_minus_rtk_2d_meters_uut2,adr_minus_rtk_3d_meters_uut2,psr_minus_rtk_2d_meters_uut1,psr_minus_rtk_3d_meters_uut1,psr_minus_rtk_2d_meters_uut2,psr_minus_rtk_3d_meters_uut2,least_squares_UTM11_northing_meters_uut1,least_squares_UTM11_easting_meters_uut1,least_squares_latitude_degrees_uut1,least_squares_longitude_degrees_uut1,error_northing_least_squares_minus_RTK_meters_uut1,error_easting_least_squares_minus_RTK_meters_uut1,absolute_total_2d_error_least_squares_minus_RTK_meters_uut1,least_squares_UTM11_northing_meters_uut2,least_squares_UTM11_easting_meters_uut2,least_squares_latitude_degrees_uut2,least_squares_longitude_degrees_uut2,error_northing_least_squares_minus_RTK_meters_uut2,error_easting_least_squares_minus_RTK_meters_uut2,absolute_total_2d_error_least_squares_minus_RTK_meters_uut2
2,16.34.43,51.081201232323,-114.133700303660,1097.1000,5662763.2927,700758.2443,51.081214189064,-114.133720494713,1096.2000,5662764.6781,700756.7743,51.081216867463,-114.133716668500,1111.5747,5662764.9863,700757.0306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0836,14.6239,0.0,0.0,0.4009,15.3799,0.0,0.0,1011.6555,1043.3156,51.081213666635,-114.133713668235,-0.3561,0.2102,0.4135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.34.44,51.081200047593,-114.133712598287,1097.1000,5662763.1274,700757.3885,51.081214732139,-114.133720594396,1095.3000,5662764.7382,700756.7649,51.081215641789,-114.133728881500,1111.5558,5662764.8167,700756.1806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0767,14.6042,0.0,0.0,0.5895,16.2665,0.0,0.0,1011.5236,1042.4541,51.081212481904,-114.133725962865,-0.3515,0.2045,0.4067,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.34.45,51.081198933926,-114.133725389882,1097.1000,5662762.9687,700756.4975,51.081222466522,-114.133742958889,1097.1000,5662765.5371,700755.1653,51.081214536560,-114.133741690740,1111.5164,5662764.6589,700755.2884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0781,14.5654,0.0,0.0,0.8868,14.4436,0.0,0.0,1011.3997,1041.5577,51.081211368236,-114.133738754463,-0.3525,0.2058,0.4081,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.34.46,51.081198259885,-114.133737714950,1097.1000,5662762.8602,700755.6373,51.081210588267,-114.133761580297,1097.0000,5662764.1657,700753.9127,51.081213965869,-114.133754139450,1111.5126,5662764.5615,700754.4191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0925,14.5637,0.0,0.0,0.6428,14.5268,0.0,0.0,1011.3247,1040.6940,51.081210694193,-114.133751079534,-0.3640,0.2144,0.4224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.34.47,51.081197698006,-114.133749829023,1097.1000,5662762.7646,700754.7914,51.081219488367,-114.133761838915,1095.3000,5662765.1545,700753.8560,51.081213454516,-114.133766340490,1111.4823,5662764.4714,700753.5669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1005,14.5349,0.0,0.0,0.7418,16.1993,0.0,0.0,1011.2622,1039.8451,51.081210132313,-114.133763193610,-0.3696,0.2205,0.4304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.34.48,51.081197170491,-114.133763083048,1097.0000,5662762.6698,700753.8656,51.081206751172,-114.133788539563,1095.7000,5662763.6655,700752.0414,51.081212870373,-114.133779582760,1111.4609,5662764.3703,700752.6421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0948,14.6118,0.0,0.0,0.9260,15.7881,0.0,0.0,1011.2035,1038.9164,51.081209604796,-114.133776447639,-0.3633,0.2197,0.4246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.34.49,51.081196440891,-114.133776417099,1097.0000,5662762.5524,700752.9349,51.081214302342,-114.133789331879,1096.9000,5662764.5029,700751.9532,51.081212242931,-114.133792878390,1111.4385,5662764.2643,700751.7138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1028,14.5908,0.0,0.0,0.3380,14.5424,0.0,0.0,1011.1224,1037.9820,51.081208875195,-114.133789781693,-0.3747,0.2170,0.4330,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.34.50,51.081195364728,-114.133789557443,1097.0000,5662762.3969,700752.0194,51.081196979240,-114.133817787645,1095.6000,5662762.4994,700750.0355,51.081211206646,-114.133806093600,1111.4010,5662764.1130,700750.7928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1094,14.5547,0.0,0.0,1.7825,15.9012,0.0,0.0,1011.0026,1037.0612,51.081207799030,-114.133802922040,-0.3791,0.2222,0.4394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.34.51,51.081194256420,-114.133801698156,1097.0000,5662762.2405,700751.1740,51.081222046006,-114.133819879627,1097.9000,5662765.2805,700749.7804,51.081210074319,-114.133818120420,1111.3895,5662763.9543,700749.9555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1028,14.5423,0.0,0.0,1.3377,13.5557,0.0,0.0,1010.8793,1036.2104,51.081206690721,-114.133815062756,-0.3764,0.2143,0.4331,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.34.52,51.081192666264,-114.133814224109,1097.0000,5662762.0296,700750.3037,51.081225760461,-114.133838932785,1097.8000,5662765.6415,700748.4301,51.081208507585,-114.133830671860,1111.3725,5662763.7459,700749.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1060,14.5260,0.0,0.0,2.0050,13.7198,0.0,0.0,1010.7024,1035.3326,51.081205100563,-114.133827588712,-0.3790,0.2161,0.4363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.34.53,51.081190979101,-114.133825776913,1096.9000,5662761.8105,700749.5020,51.081199990471,-114.133840483365,1095.8000,5662762.7722,700748.4331,51.081206782990,-114.133842162950,1111.3620,5662763.5228,700748.2861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1001,14.6137,0.0,0.0,0.7649,15.5808,0.0,0.0,1010.5147,1034.5231,51.081203413399,-114.133839141519,-0.3749,0.2117,0.4305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.34.54,51.081189066473,-114.133837405454,1096.9000,5662761.5661,700748.6960,51.081209796949,-114.133864221383,1099.1000,5662763.7977,700746.7283,51.081204711724,-114.133853770030,1111.3528,5662763.2609,700747.4822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0845,14.6023,0.0,0.0,0.9255,12.2877,0.0,0.0,1010.3019,1033.7082,51.081201500770,-114.133850770062,-0.3572,0.2102,0.4145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.34.55,51.081186416702,-114.133849626474,1096.9000,5662761.2382,700747.8516,51.081196161029,-114.133883542129,1099.6000,5662762.2290,700745.4343,51.081202219319,-114.133865940850,1111.3362,5662762.9506,700746.6407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0973,14.5878,0.0,0.0,1.4057,11.8201,0.0,0.0,1010.0071,1032.8518,51.081198850997,-114.133862991085,-0.3747,0.2067,0.4280,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.34.56,51.081183408735,-114.133861958218,1096.9000,5662760.8701,700747.0011,51.081194877418,-114.133905248112,1097.7000,5662762.0271,700743.9199,51.081199255490,-114.133878246630,1111.3033,5662762.5875,700745.7918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1004,14.5556,0.0,0.0,1.9540,13.7429,0.0,0.0,1009.6725,1031.9877,51.081195843029,-114.133875322831,-0.3796,0.2049,0.4314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.34.57,51.081180417347,-114.133873525181,1096.8000,5662760.5060,700746.2040,51.081188071851,-114.133901614683,1097.2000,5662761.2804,700744.2038,51.081196260643,-114.133889989490,1111.2823,5662762.2225,700744.9824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1068,14.6347,0.0,0.0,1.2222,14.1352,0.0,0.0,1009.3397,1031.1771,51.081192851640,-114.133886889797,-0.3792,0.2172,0.4370,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.34.58,51.081177354683,-114.133885891341,1096.8000,5662760.1318,700745.3513,51.081193204568,-114.133897884967,1094.5000,5662761.8612,700744.4427,51.081193109963,-114.133902382990,1111.2479,5662761.8384,700744.1282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0997,14.5997,0.0,0.0,0.3154,16.7509,0.0,0.0,1008.9990,1030.3106,51.081189788974,-114.133899255959,-0.3695,0.2191,0.4296,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.34.59,51.081174550009,-114.133898201477,1096.7000,5662759.7864,700744.5014,51.081197073265,-114.133907734430,1095.0000,5662762.2644,700743.7362,51.081190297460,-114.133914732950,1111.2111,5662761.4921,700743.2755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1005,14.6623,0.0,0.0,0.8994,16.2360,0.0,0.0,1008.6869,1029.4479,51.081186984299,-114.133911566097,-0.3686,0.2219,0.4302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.35.00,51.081171815295,-114.133911076604,1096.7000,5662759.4473,700743.6116,51.081184208148,-114.133935461553,1094.8000,5662760.7585,700741.8503,51.081187520705,-114.133927645970,1111.1652,5662761.1481,700742.3832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0980,14.6165,0.0,0.0,0.6602,16.3785,0.0,0.0,1008.3827,1028.5457,51.081184249583,-114.133924441227,-0.3639,0.2246,0.4276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.35.01,51.081169087647,-114.133922863933,1096.7000,5662759.1118,700742.7979,51.081181424653,-114.133946189028,1096.0000,5662760.4198,700741.1111,51.081184856838,-114.133939448970,1111.1292,5662760.8198,700741.5682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1046,14.5819,0.0,0.0,0.6074,15.1414,0.0,0.0,1008.0793,1027.7197,51.081181521934,-114.133936228558,-0.3710,0.2257,0.4343,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.35.02,51.081166370019,-114.133933730756,1096.6000,5662758.7801,700742.0487,51.081164999389,-114.133970792360,1096.1000,5662758.5266,700739.4593,51.081182129315,-114.133950317670,1111.1056,5662760.4869,700740.8189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1037,14.6574,0.0,0.0,2.3857,15.1941,0.0,0.0,1007.7769,1026.9582,51.081178804305,-114.133947095384,-0.3699,0.2258,0.4334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.35.03,51.081163369843,-114.133944777044,1096.6000,5662758.4164,700741.2881,51.081166275967,-114.133978205490,1096.4000,5662758.6483,700738.9346,51.081179126393,-114.133961486320,1111.0782,5662760.1226,700740.0498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1082,14.6309,0.0,0.0,1.8485,14.7942,0.0,0.0,1007.4431,1026.1842,51.081175804128,-114.133958141674,-0.3696,0.2344,0.4376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.35.04,51.081160317783,-114.133955987965,1096.6000,5662758.0465,700740.5163,51.081170066259,-114.133996948887,1096.4000,5662759.0186,700737.6056,51.081176125478,-114.133972623280,1111.0376,5662759.7586,700739.2829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1101,14.5910,0.0,0.0,1.8332,14.7520,0.0,0.0,1007.1036,1025.3985,51.081172752066,-114.133969352597,-0.3753,0.2292,0.4397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.35.05,51.081157182119,-114.133966986884,1096.5000,5662757.6679,700739.7596,51.081168666313,-114.134010248465,1097.9000,5662758.8266,700736.6803,51.081173088636,-114.133983788230,1111.0115,5662759.3905,700738.5142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1257,14.6664,0.0,0.0,1.9185,13.2512,0.0,0.0,1006.7547,1024.6278,51.081169616401,-114.133980351518,-0.3863,0.2408,0.4552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.35.06,51.081154043174,-114.133978644913,1096.5000,5662757.2871,700738.9568,51.081164034670,-114.134014513215,1094.1000,5662758.3001,700736.4017,51.081169899984,-114.133995512540,1110.9757,5662759.0040,700737.7069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1237,14.6306,0.0,0.0,1.4829,16.9407,0.0,0.0,1006.4055,1023.8109,51.081166477455,-114.133992009549,-0.3808,0.2455,0.4530,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.35.07,51.081150837427,-114.133989900550,1096.5000,5662756.9000,700738.1825,51.081163098291,-114.134007531349,1094.6000,5662758.2150,700736.8947,51.081166732386,-114.134006585910,1110.9395,5662758.6216,700736.9452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1201,14.5943,0.0,0.0,0.4097,16.3446,0.0,0.0,1006.0489,1023.0221,51.081163271706,-114.134003265188,-0.3850,0.2327,0.4499,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.35.08,51.081147627219,-114.134000614210,1096.4000,5662756.5139,700737.4461,51.081162457428,-114.134029584527,1095.8000,5662758.0836,700735.3531,51.081163440788,-114.134017474700,1110.9365,5662758.2260,700736.1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1194,14.6902,0.0,0.0,0.8557,15.1607,0.0,0.0,1005.6918,1022.2714,51.081160061497,-114.134013978850,-0.3759,0.2450,0.4487,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.35.09,51.081144476206,-114.134010884660,1096.4000,5662756.1356,700736.7405,51.081154830647,-114.134041872341,1096.7000,5662757.2022,700734.5257,51.081160255104,-114.134027678810,1110.8843,5662757.8440,700735.4961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1136,14.6377,0.0,0.0,1.1635,14.2319,0.0,0.0,1005.3412,1021.5517,51.081156910483,-114.134024249302,-0.3721,0.2403,0.4430,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.35.10,51.081141266526,-114.134021025107,1096.4000,5662755.7511,700736.0443,51.081157570560,-114.134052219669,1097.7000,5662757.4786,700733.7892,51.081157193058,-114.134037881330,1110.8555,5662757.4757,700734.7949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1297,14.6116,0.0,0.0,1.0057,13.1939,0.0,0.0,1004.9841,1020.8411,51.081153700802,-114.134034389751,-0.3885,0.2447,0.4591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.35.11,51.081138140019,-114.134031048885,1096.3000,5662755.3761,700735.3559,51.081150374671,-114.134068902441,1095.4000,5662756.6331,700732.6521,51.081153972351,-114.134047874320,1110.8260,5662757.0904,700734.1091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1197,14.6798,0.0,0.0,1.5271,15.5014,0.0,0.0,1004.6363,1020.1387,51.081150574294,-114.134044413531,-0.3780,0.2425,0.4491,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.35.12,51.081135174365,-114.134040661515,1096.3000,5662755.0202,700734.6956,51.081148381032,-114.134066989929,1096.0000,5662756.4166,700732.7946,51.081151071172,-114.134057411870,1110.8019,5662756.7418,700733.4537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1228,14.6565,0.0,0.0,0.7350,14.8202,0.0,0.0,1004.3064,1019.4650,51.081147608639,-114.134054026162,-0.3852,0.2373,0.4524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.35.13,51.081132382221,-114.134050357210,1096.3000,5662754.6833,700734.0287,51.081133171460,-114.134088221107,1095.3000,5662754.6678,700731.3737,51.081148379262,-114.134067324960,1110.7896,5662756.4155,700732.7712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1405,14.6469,0.0,0.0,2.2378,15.6504,0.0,0.0,1003.9957,1018.7856,51.081144816494,-114.134063721859,-0.3964,0.2525,0.4699,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.35.14,51.081129760972,-114.134060063321,1096.3000,5662754.3654,700733.3603,51.081132010673,-114.134097336873,1096.6000,5662754.5139,700730.7404,51.081145781902,-114.134076902870,1110.7753,5662756.1006,700732.1117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1378,14.6323,0.0,0.0,2.0972,14.3296,0.0,0.0,1003.7041,1018.1055,51.081142195243,-114.134073427972,-0.3990,0.2435,0.4674,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.35.15,51.081127035735,-114.134069424953,1096.2000,5662754.0369,700732.7166,51.081128718425,-114.134120107380,1098.2000,5662754.0857,700729.1600,51.081143097328,-114.134086211610,1110.7530,5662755.7768,700731.4715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1395,14.7094,0.0,0.0,2.8640,12.8756,0.0,0.0,1003.4009,1017.4494,51.081139470005,-114.134082789606,-0.4035,0.2398,0.4694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.35.16,51.081124267548,-114.134078734922,1096.2000,5662753.7038,700732.0766,51.081137671529,-114.134111985052,1097.2000,5662755.1033,700729.6901,51.081140347506,-114.134095593110,1110.7400,5662755.4455,700730.8264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1440,14.6972,0.0,0.0,1.1867,13.5919,0.0,0.0,1003.0930,1016.7970,51.081136701817,-114.134092099576,-0.4056,0.2448,0.4737,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.35.17,51.081121498268,-114.134088210130,1096.2000,5662753.3700,700731.4250,51.081127382364,-114.134119559713,1096.0000,5662753.9387,700729.2042,51.081137575454,-114.134105072970,1110.7207,5662755.1114,700730.1745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1439,14.6781,0.0,0.0,1.5221,14.7992,0.0,0.0,1002.7849,1016.1331,51.081133932536,-114.134101574786,-0.4053,0.2451,0.4736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.35.18,51.081118652939,-114.134097889683,1096.2000,5662753.0273,700730.7595,51.081129154869,-114.134135688114,1096.4000,5662754.0918,700728.0671,51.081134812141,-114.134114821660,1110.7204,5662754.7776,700729.5038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1542,14.6793,0.0,0.0,1.5921,14.4086,0.0,0.0,1002.4683,1015.4548,51.081131087206,-114.134111254341,-0.4144,0.2500,0.4840,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.35.19,51.081116145303,-114.134107496862,1096.2000,5662752.7223,700730.0976,51.081120686235,-114.134149877046,1097.9000,5662753.1116,700727.1101,51.081132319938,-114.134124327150,1110.7016,5662754.4746,700728.8489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1517,14.6603,0.0,0.0,2.2094,12.9908,0.0,0.0,1002.1894,1014.7816,51.081128579569,-114.134120861522,-0.4161,0.2429,0.4818,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.35.20,51.081113686212,-114.134117272137,1096.2000,5662752.4223,700729.4237,51.081128430849,-114.134146092540,1095.9000,5662753.9829,700727.3416,51.081129873116,-114.134134135840,1110.6918,5662754.1759,700728.1726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1541,14.6511,0.0,0.0,0.8532,14.8164,0.0,0.0,1001.9158,1014.0965,51.081126120477,-114.134130636799,-0.4175,0.2452,0.4842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.35.21,51.081111360829,-114.134127085130,1096.2000,5662752.1370,700728.7466,51.081132138800,-114.134152737043,1097.1000,5662754.3770,700726.8602,51.081127605274,-114.134143928730,1110.6896,5662753.8970,700727.4967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1587,14.6496,0.0,0.0,0.7972,13.6130,0.0,0.0,1001.6571,1013.4089,51.081123795093,-114.134140449794,-0.4239,0.2438,0.4890,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.35.22,51.081108926108,-114.134137743473,1096.2000,5662751.8372,700728.0107,51.081123570544,-114.134142937338,1093.5000,5662753.4512,700727.5836,51.081125171556,-114.134154536050,1110.6839,5662753.5975,700726.7644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1568,14.6437,0.0,0.0,0.8321,17.2041,0.0,0.0,1001.3862,1012.6620,51.081121360371,-114.134151108139,-0.4240,0.2402,0.4873,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.35.23,51.081106486365,-114.134148063955,1096.2000,5662751.5378,700727.2985,51.081134792518,-114.134152805572,1094.2000,5662754.6719,700726.8439,51.081122691487,-114.134164774860,1110.6804,5662753.2939,700726.0581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1500,14.6392,0.0,0.0,1.5863,16.5566,0.0,0.0,1001.1148,1011.9388,51.081118920626,-114.134161428623,-0.4195,0.2345,0.4806,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.35.24,51.081104326101,-114.134158401492,1096.2000,5662751.2695,700726.5840,51.081123920430,-114.134157274734,1092.5000,5662753.4509,700726.5780,51.081120496998,-114.134175199460,1110.6897,5662753.0215,700725.3376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1501,14.6483,0.0,0.0,1.3127,18.2370,0.0,0.0,1000.8745,1011.2144,51.081116760361,-114.134171766162,-0.4157,0.2406,0.4803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,16.35.25,51.081102224730,-114.134168965753,1096.2000,5662751.0070,700725.8533,51.081118463318,-114.134188886235,1094.1000,5662752.7580,700724.3880,51.081118332742,-114.134185698250,1110.6964,5662752.7522,700724.6118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1417,14.6537,0.0,0.0,0.2239,16.5979,0.0,0.0,1000.6407,1010.4741,51.081114658989,-114.134182330425,-0.4087,0.2360,0.4719,0.0,0.0,0.0,0.0,0.0,0.0,0.0
